restaurant_id,cuisines,primary_cuisine,aggregate_rating,price_range,average_cost_for_two,votes,popularity_score
18483224,cafe,cafe,3.7,3,50,33,0.3
18493989,"singaporean, chinese, seafood, malay, indian",singaporean,3.0,3,50,25,0.3
18484464,"asian, continental, seafood",asian,3.8,4,220,30,0.3
18483051,"chinese, seafood, cantonese, dim sum",chinese,3.9,4,300,34,0.3
18482983,"singaporean, australian, german",singaporean,3.1,4,60,33,0.3
18479742,"western, fusion, fast food",western,3.2,4,60,32,0.3
18482938,"american, mexican",american,3.2,4,95,30,0.3
18483082,"american, bakery, european, burger, fusion",american,3.8,3,50,28,0.3
18483446,finger food,finger food,3.9,3,50,35,0.3
18483252,"cafe, spanish, turkish, greek",cafe,3.2,4,75,33,0.3
17621616,"burger, seafood, steak",burger,3.7,3,50,100,0.3
17621696,"american, pizza, bar food",american,3.6,1,50,92,0.3
17621744,"asian, vegetarian, vietnamese",asian,3.8,1,50,182,0.3
17621759,bbq,bbq,3.6,1,50,76,0.3
17621763,"japanese, sushi",japanese,3.7,3,50,129,0.3
17621780,"asian, chinese",asian,3.6,2,50,94,0.3
17621781,chinese,chinese,3.8,2,50,129,0.3
17621788,pizza,pizza,3.8,2,50,178,0.3
17621793,burger,burger,3.7,1,50,97,0.3
17621796,"american, desserts, diner",american,3.9,1,50,161,0.3
17621831,american,american,3.7,1,50,122,0.3
17621832,"american, fast food",american,3.8,1,50,195,0.3
17621833,"american, seafood, steak",american,3.7,3,50,146,0.3
17621834,mexican,mexican,3.7,1,50,117,0.3
17621869,"caribbean, mexican, cajun",caribbean,3.8,2,50,187,0.3
17621960,"japanese, steak, sushi",japanese,3.9,3,50,239,0.3
17621746,"asian, thai, vegetarian",asian,4.0,1,50,303,0.3
17621755,pizza,pizza,4.0,3,50,280,0.3
17621946,italian,italian,4.0,2,50,271,0.3
17621552,"american, seafood, steak",american,3.5,4,70,58,0.3
17096140,"bbq, caribbean, seafood",bbq,4.6,2,50,1321,0.3
17099925,"latin american, mexican, southwestern",latin american,4.6,2,50,1629,0.3
17092257,"american, italian, seafood",american,4.1,2,50,921,0.3
17092799,"spanish, tapas",spanish,4.1,2,50,986,0.3
17095222,"british, bar food, sandwich",british,4.1,2,50,1020,0.3
17092293,"american, desserts, steak",american,4.7,4,70,3157,0.3
17102241,breakfast,breakfast,3.9,3,50,665,0.3
17102579,international,international,3.9,4,70,373,0.3
17092801,"breakfast, spanish, tapas",breakfast,4.4,2,50,1007,0.3
17093273,"american, burger",american,4.4,2,50,803,0.3
17096198,"american, seafood, steak",american,4.2,3,50,1363,0.3
17095098,"italian, deli",italian,4.9,1,50,1424,0.3
17093135,"sandwich, seafood, steak",sandwich,4.5,3,50,844,0.3
17095236,"european, german",european,4.9,3,50,1413,0.3
17095979,"breakfast, mexican",breakfast,4.5,3,50,1203,0.3
17099856,"desserts, bar food",desserts,4.7,3,50,3074,0.3
17100307,"international, italian, southern",international,4.8,3,50,1715,0.3
17093600,"mexican, vegetarian",mexican,4.5,1,50,1868,0.3
17100547,"seafood, steak",seafood,4.0,3,50,875,0.3
17093124,"cuban, spanish",cuban,4.4,3,50,1746,0.3
16608059,"modern australian, australian",modern australian,4.4,3,50,339,0.3
16605194,australian,australian,4.1,2,50,87,0.3
17678243,bar food,bar food,3.4,2,50,98,0.3
17678043,mexican,mexican,3.1,2,50,83,0.3
17677978,"seafood, southern",seafood,3.9,3,50,231,0.3
17677988,"burger, seafood, steak",burger,3.7,3,50,216,0.3
17678231,"asian, chinese, thai",asian,3.8,3,50,185,0.3
17677990,"pizza, sandwich",pizza,3.7,2,50,185,0.3
17677991,"burger, bar food, vegetarian",burger,3.8,1,50,281,0.3
17678307,"fast food, seafood",fast food,3.7,3,50,137,0.3
17678276,american,american,3.7,2,50,209,0.3
17678283,mexican,mexican,3.7,1,50,168,0.3
17678222,"american, southern",american,3.9,2,50,243,0.3
17678055,"greek, italian",greek,3.8,3,50,221,0.3
17678326,mexican,mexican,3.5,1,50,46,0.3
17678229,"japanese, sushi",japanese,3.9,2,50,262,0.3
17678097,italian,italian,3.7,2,50,183,0.3
17678216,"japanese, steak, sushi",japanese,3.5,4,70,208,0.3
17678233,"indian, middle eastern",indian,3.8,2,50,245,0.3
17678148,mexican,mexican,3.8,2,50,199,0.3
17678291,southern,southern,3.8,3,50,225,0.3
17678218,bbq,bbq,4.1,2,50,575,0.3
17558738,"coffee and tea, mediterranean",coffee and tea,4.3,1,50,88,0.3
16608209,"coffee and tea, tapas, australian",coffee and tea,3.6,2,50,96,0.3
16654702,"italian, mediterranean, pizza",italian,4.3,4,70,204,0.3
17697444,"indian, middle eastern",indian,3.2,1,50,18,0.3
17696871,"italian, pizza, vegetarian",italian,3.7,2,50,134,0.3
17696891,desserts,desserts,3.9,1,50,190,0.3
17696901,chinese,chinese,3.8,1,50,136,0.3
17697384,"asian, chinese",asian,3.7,2,50,113,0.3
17697417,"american, breakfast",american,3.6,1,50,69,0.3
17696918,"american, italian, seafood",american,3.6,3,50,89,0.3
17696920,"burger, pizza, sandwich",burger,3.6,2,50,80,0.3
17697398,"japanese, sushi",japanese,3.8,3,50,175,0.3
17697406,"coffee and tea, desserts, beverages",coffee and tea,3.7,1,50,136,0.3
17696941,"sandwich, sushi, tapas",sandwich,3.6,2,50,114,0.3
17696955,"american, bbq, steak",american,3.6,2,50,93,0.3
17696957,"pizza, sandwich",pizza,3.6,2,50,89,0.3
17697418,mexican,mexican,3.6,2,50,69,0.3
17697386,american,american,3.6,3,50,86,0.3
17697224,chinese,chinese,3.7,1,50,73,0.3
17697304,mexican,mexican,3.6,2,50,104,0.3
17697389,"american, bar food",american,3.7,1,50,101,0.3
17697424,thai,thai,3.5,1,50,58,0.3
17697332,"japanese, steak, sushi",japanese,3.9,2,50,156,0.3
17694056,"burger, greek, sandwich",burger,3.9,2,50,156,0.3
17559793,"burger, seafood, steak",burger,3.2,2,50,16,0.3
16668008,asian,asian,3.3,2,50,26,0.3
18212135,american,american,4.6,4,190,207,0.3
5704255,american,american,4.6,4,260,376,0.3
5701978,"italian, pizza",italian,4.4,3,150,471,0.3
5701729,"turkish, arabian, middle eastern",turkish,4.3,2,70,224,0.3
5704168,"fast food, burger",fast food,4.2,3,100,228,0.3
18277098,asian,asian,4.6,4,180,81,0.3
5701446,"italian, pizza",italian,4.1,4,230,422,0.3
5700052,"thai, japanese, chinese, indonesian, vietnamese",thai,4.4,4,350,246,0.3
5702418,"indian, north indian, mughlai, biryani",indian,4.0,3,120,355,0.3
5700386,"indian, south indian",indian,3.6,2,60,268,0.3
5704202,"filipino, japanese, asian",filipino,4.5,3,100,162,0.3
5701052,"american, mexican, seafood",american,4.0,4,250,205,0.3
5704118,"pakistani, afghani, indian, hyderabadi",pakistani,4.0,2,50,277,0.3
5701548,"lebanese, arabian, middle eastern",lebanese,4.0,2,70,380,0.3
18235425,indian,indian,4.3,3,80,180,0.3
5702615,"indian, north indian, chinese",indian,4.0,3,100,525,0.3
5703500,"indian, north indian",indian,4.9,4,330,216,0.3
18253896,indian,indian,4.7,4,500,201,0.3
5701917,chinese,chinese,4.2,4,250,435,0.3
5702574,"american, desserts",american,4.6,4,200,586,0.3
202321,"mediterranean, italian, thai, european",mediterranean,3.9,3,280,927,0.3
206488,"indian, rajasthani",indian,4.1,2,90,1448,0.3
209654,indian,indian,4.3,2,90,1281,0.3
18340881,"indian, north indian",indian,4.5,3,150,307,0.3
18233284,"international, indian",international,4.5,3,200,909,0.3
18269368,"continental, indian",continental,4.9,3,160,641,0.3
18254160,indian,indian,4.9,4,500,322,0.3
208939,"indian, continental",indian,4.8,3,160,2510,0.3
201531,"american, burger",american,4.5,4,300,1388,0.3
208965,cafe,cafe,4.5,3,140,403,0.3
208778,"fast food, burger",fast food,4.3,3,100,1351,0.3
209703,"asian, chinese",asian,4.3,3,160,661,0.3
18381837,"indian, north indian, street food",indian,4.4,3,150,281,0.3
208850,indian,indian,4.9,4,500,1352,0.3
210134,"indian, asian",indian,4.4,3,150,552,0.3
201044,"seafood, american",seafood,3.2,3,285,506,0.3
201340,"american, desserts",american,4.7,3,270,2424,0.3
18289126,"cafe, burger",cafe,4.3,3,170,386,0.3
202507,"american, mexican, burger",american,3.7,3,250,500,0.3
210139,"goan, chinese, indian, north indian",goan,4.3,3,130,544,0.3
5600424,"indian, north indian, south indian, chinese",indian,3.9,3,85,285,0.3
5602751,south indian,south indian,3.8,3,70,210,0.3
5600457,"indian, mughlai, south indian, biryani",indian,4.1,4,120,372,0.3
5600642,"indian, north indian, chinese",indian,4.3,3,65,316,0.3
18268134,lebanese,lebanese,3.9,4,110,69,0.3
18376208,"fast food, american",fast food,4.1,2,50,33,0.3
5600959,"pakistani, indian",pakistani,4.1,4,100,449,0.3
5600103,"pakistani, indian, mughlai",pakistani,4.2,3,80,504,0.3
5602586,"pakistani, chinese, indian, afghani",pakistani,4.1,3,90,192,0.3
5600961,"fast food, pizza",fast food,2.4,3,80,154,0.3
5600960,"bakery, arabian, middle eastern",bakery,4.2,2,50,142,0.3
5601340,"arabian, middle eastern",arabian,4.2,3,60,444,0.3
5600701,"african, portuguese",african,4.2,4,160,265,0.3
5601404,"chinese, thai",chinese,3.8,4,130,227,0.3
5600556,"american, mexican",american,3.9,4,250,357,0.3
5602055,"indian, north indian",indian,4.8,3,60,459,0.3
5601521,"american, mexican, burger",american,4.1,4,250,197,0.3
5602377,"cafe, bakery, desserts",cafe,4.5,4,150,143,0.3
5602884,"fast food, burger",fast food,3.8,2,50,12,0.3
5602942,cafe,cafe,4.2,4,110,43,0.3
3400025,"north indian, mughlai",north indian,3.9,3,850,140,0.3
3400341,"north indian, mughlai",north indian,3.5,2,700,71,0.3
3400005,north indian,north indian,3.6,2,500,94,0.3
3400021,rajasthani,rajasthani,4.0,2,400,87,0.3
3400017,"north indian, chinese, mughlai",north indian,4.2,3,1000,177,0.3
3400325,"north indian, european",north indian,4.0,4,2000,45,0.3
3400059,"north indian, mughlai",north indian,4.3,4,2500,133,0.3
3400060,mughlai,mughlai,4.0,4,2500,41,0.3
3400348,"rajasthani, gujarati, mughlai",rajasthani,3.6,3,800,59,0.3
3400072,"north indian, mughlai",north indian,3.8,4,3600,46,0.3
3400073,"north indian, chinese, continental",north indian,3.9,1,50,103,0.3
3400019,"south indian, desserts",south indian,4.1,2,550,121,0.3
3400033,"north indian, chinese, continental, mughlai",north indian,3.4,3,1100,70,0.3
3400346,"cafe, north indian, chinese",cafe,4.9,1,50,77,0.3
3400350,"north indian, chinese, continental",north indian,3.8,4,1500,57,0.3
3400391,"cafe, italian, mexican, north indian, continental",cafe,3.9,1,50,98,0.3
3400016,"north indian, mughlai",north indian,3.7,3,900,175,0.3
3400105,"italian, pizza",italian,4.4,2,700,134,0.3
3400326,"chinese, italian, continental, north indian",chinese,4.2,3,1000,166,0.3
3400392,"north indian, fast food",north indian,4.1,2,700,168,0.3
111895,"chinese, italian, north indian, mexican, mediterranean, thai",chinese,4.2,3,900,1582,0.3
110502,"continental, chinese, north indian",continental,3.7,4,1800,1315,0.3
18396250,"ice cream, desserts, continental",ice cream,4.5,1,300,217,0.3
113702,"north indian, continental, mexican, italian",north indian,4.1,3,800,769,0.3
113433,"pizza, italian, beverages, desserts",pizza,4.3,3,900,731,0.3
18438909,"pizza, italian",pizza,4.4,2,500,113,0.3
18143128,"cafe, continental, desserts",cafe,4.4,3,1000,944,0.3
18438944,"north indian, cafe, italian, mexican, continental",north indian,3.8,3,1000,63,0.3
110436,"north indian, south indian, asian, continental",north indian,3.6,3,1400,375,0.3
18385201,"desserts, ice cream",desserts,4.6,2,350,166,0.3
110395,"fast food, street food, south indian",fast food,4.4,2,450,697,0.3
18335583,"north indian, chinese, continental",north indian,4.3,3,900,325,0.3
110237,"north indian, chinese, continental, desserts, fast food, sandwich",north indian,3.8,2,600,432,0.3
113537,"italian, fast food",italian,4.3,2,700,744,0.3
113703,"cafe, beverages, desserts, pizza",cafe,4.0,2,700,404,0.3
18385186,"cafe, italian",cafe,4.4,2,600,317,0.3
113325,"north indian, continental, beverages, italian, burger, healthy food, mediterranean",north indian,4.5,3,950,1138,0.3
111826,"continental, italian, chinese",continental,4.1,3,1200,1041,0.3
110516,"north indian, italian, asian, south indian",north indian,4.1,3,1200,192,0.3
18371341,"cafe, american, continental, armenian, fast food",cafe,3.9,2,550,166,0.3
113570,continental,continental,4.0,3,1200,535,0.3
2400020,"north indian, south indian, fast food",north indian,3.4,3,500,57,0.3
2400148,"cafe, fast food",cafe,3.3,2,350,76,0.3
2400019,"north indian, street food, fast food",north indian,3.2,3,500,51,0.3
2400193,"north indian, chinese",north indian,3.4,3,600,99,0.3
2400027,"north indian, chinese",north indian,3.4,3,600,83,0.3
17960073,"north indian, south indian, chinese",north indian,3.4,3,600,18,0.3
2400119,"american, fast food",american,3.4,3,500,58,0.3
2400014,fast food,fast food,3.3,2,400,53,0.3
2400403,"north indian, mughlai",north indian,3.2,3,800,6,0.3
2400349,"italian, pizza",italian,3.4,3,700,35,0.3
2400279,"fast food, american, salad, healthy food",fast food,3.4,2,400,32,0.3
2400017,"north indian, chinese",north indian,3.2,3,500,151,0.3
18317988,"north indian, chinese, italian",north indian,3.3,1,50,49,0.3
2400144,"south indian, chinese",south indian,3.4,3,500,106,0.3
2400195,"continental, italian",continental,3.6,4,1000,59,0.3
2400052,north indian,north indian,3.7,1,200,105,0.3
2400016,"north indian, fast food",north indian,3.5,3,500,105,0.3
2400293,"desserts, fast food",desserts,3.6,3,500,57,0.3
2400009,"south indian, north indian, chinese, continental",south indian,3.5,2,400,134,0.3
2400010,"mughlai, north indian, chinese",mughlai,3.3,3,800,58,0.3
2200011,"north indian, chinese",north indian,3.4,2,700,345,0.3
2200078,north indian,north indian,3.9,1,300,151,0.3
18204507,beverages,beverages,4.0,1,100,52,0.3
2200030,"north indian, mughlai",north indian,3.4,3,800,122,0.3
2200201,street food,street food,3.6,1,150,56,0.3
2200067,north indian,north indian,3.5,1,300,91,0.3
2200358,"cafe, bakery, fast food",cafe,3.4,2,500,26,0.3
2200001,"north indian, mughlai, chinese",north indian,3.4,3,1200,98,0.3
2200033,"fast food, italian",fast food,3.5,2,400,111,0.3
2200283,"north indian, chinese",north indian,3.6,2,700,51,0.3
2200045,"north indian, street food",north indian,3.9,1,200,206,0.3
2200149,"north indian, south indian, chinese, fast food",north indian,3.4,2,600,44,0.3
2200043,"north indian, fast food",north indian,3.7,2,500,94,0.3
2200044,"north indian, fast food",north indian,3.5,2,500,461,0.3
2200132,north indian,north indian,3.8,2,500,276,0.3
2200236,north indian,north indian,3.8,2,400,71,0.3
2200175,mithai,mithai,4.1,1,100,104,0.3
2200000,north indian,north indian,4.1,2,500,878,0.3
2200055,north indian,north indian,3.8,2,500,192,0.3
2200034,north indian,north indian,3.5,3,1000,96,0.3
2200153,fast food,fast food,4.1,1,150,140,0.3
2500023,"north indian, chinese, continental, italian",north indian,3.6,3,800,240,0.3
2500076,"italian, continental, chinese, north indian",italian,3.3,3,850,65,0.3
2500054,"north indian, chinese",north indian,3.3,2,600,63,0.3
2500134,pizza,pizza,3.1,2,700,19,0.3
2500069,"north indian, south indian",north indian,3.4,2,350,46,0.3
2500256,"south indian, north indian, chinese, fast food",south indian,3.4,2,450,75,0.3
2500024,"north indian, chinese, continental, italian, mexican",north indian,3.4,4,1800,94,0.3
2500075,"italian, fast food, north indian, chinese",italian,3.3,2,500,47,0.3
2500029,north indian,north indian,3.4,2,500,71,0.3
2500079,"continental, chinese, biryani, north indian",continental,3.6,3,1000,73,0.3
2500343,"juices, desserts",juices,3.5,1,300,21,0.3
2500052,"south indian, chinese, north indian",south indian,3.3,2,400,46,0.3
2500062,"mughlai, biryani",mughlai,3.3,2,700,45,0.3
2500056,maharashtrian,maharashtrian,3.4,2,450,34,0.3
2500030,north indian,north indian,3.7,2,450,89,0.3
2500390,"cafe, mughlai, north indian",cafe,3.2,2,400,8,0.3
2500007,mughlai,mughlai,3.4,2,650,39,0.3
2500123,"north indian, mughlai",north indian,3.3,2,600,74,0.3
2500122,"north indian, chinese, south indian, fast food",north indian,3.3,2,450,76,0.3
2500346,"north indian, hyderabadi",north indian,3.3,2,500,71,0.3
50943,"north indian, mughlai",north indian,4.1,3,1300,2416,0.3
58268,asian,asian,4.7,4,2400,2369,0.3
51705,"italian, american, pizza",italian,4.8,4,2000,10934,0.3
18162866,"european, continental",european,3.9,3,1300,1354,0.3
18407918,modern indian,modern indian,4.2,3,1500,231,0.3
56464,"bakery, desserts, cafe",bakery,4.0,2,800,3533,0.3
18221572,"pizza, cafe, italian",pizza,4.3,2,600,1413,0.3
18359919,"pizza, cafe, italian",pizza,4.6,2,600,781,0.3
18439634,"continental, american, italian, north indian, chinese, cafe",continental,4.7,2,950,276,0.3
51040,"american, burger, cafe",american,4.7,2,800,9667,0.3
54162,"north indian, european, mediterranean",north indian,4.1,3,1400,5385,0.3
18305628,"north indian, chinese, italian, street food, desserts",north indian,4.3,1,400,753,0.3
18385443,"continental, american",continental,4.5,3,1500,1288,0.3
56618,"european, mediterranean, north indian",european,4.6,3,1400,6907,0.3
18353121,"asian, mediterranean, north indian",asian,4.4,3,1200,983,0.3
18366652,"pizza, cafe, italian",pizza,4.6,2,600,627,0.3
18430785,continental,continental,4.2,3,1200,334,0.3
58882,"finger food, north indian, italian, continental, thai, south indian",finger food,4.5,3,1800,5705,0.3
18422898,"continental, italian, north indian",continental,3.9,3,1400,405,0.3
18339874,modern indian,modern indian,4.4,3,1500,754,0.3
2600472,"cafe, chinese, north indian",cafe,3.3,1,200,51,0.3
2600514,cafe,cafe,3.4,2,600,63,0.3
2600109,fast food,fast food,4.9,1,250,427,0.3
2600311,"north indian, chinese",north indian,3.9,2,700,126,0.3
2600008,fast food,fast food,4.2,2,500,223,0.3
2600031,"north indian, chinese",north indian,4.0,3,1000,257,0.3
2600250,chinese,chinese,4.0,3,1000,103,0.3
2600025,pizza,pizza,4.1,2,650,118,0.3
2600494,"cafe, fast food",cafe,3.8,2,600,98,0.3
18108352,bakery,bakery,3.8,2,500,33,0.3
2600079,"north indian, chinese, south indian, fast food",north indian,3.5,2,550,175,0.3
2600340,"pizza, italian, fast food",pizza,3.6,2,500,111,0.3
18461339,"fast food, mexican, tex-mex",fast food,3.6,2,350,20,0.3
2600010,fast food,fast food,4.1,2,500,103,0.3
2600230,"north indian, south indian, street food, bakery",north indian,4.4,2,400,243,0.3
2600003,"north indian, south indian, street food, bakery",north indian,4.1,2,400,238,0.3
2600303,north indian,north indian,4.3,4,1800,128,0.3
2600180,south indian,south indian,3.9,2,500,161,0.3
2600393,"italian, mexican, chinese",italian,3.8,3,900,79,0.3
2600007,fast food,fast food,4.3,2,500,120,0.3
2900587,cafe,cafe,3.9,2,500,289,0.3
2900354,chinese,chinese,4.1,2,550,379,0.3
2900633,"mediterranean, asian, continental, north indian, arabian",mediterranean,4.6,3,1200,154,0.3
18408676,"cafe, charcoal grill, steak",cafe,4.5,2,600,145,0.3
2900234,"fast food, north indian, chinese",fast food,3.9,2,500,247,0.3
2900550,chinese,chinese,4.0,2,500,145,0.3
18362677,"north indian, asian, european",north indian,3.7,2,850,118,0.3
2900044,"cafe, italian, mexican, bakery",cafe,4.1,3,1400,256,0.3
2900469,"north indian, chinese",north indian,3.6,1,450,173,0.3
2900219,"north indian, chinese, mexican, beverages",north indian,3.8,2,600,424,0.3
2900473,"chinese, north indian, cafe",chinese,3.7,1,450,338,0.3
2900020,"mughlai, chinese, north indian",mughlai,3.7,2,500,228,0.3
2900562,"cafe, chinese, fast food, seafood",cafe,3.8,1,450,253,0.3
18413814,"north indian, chinese, continental",north indian,4.0,2,900,90,0.3
18235390,cafe,cafe,4.0,1,400,197,0.3
2900640,"italian, cafe, chinese, continental",italian,4.3,2,800,69,0.3
18271459,"north indian, rajasthani",north indian,4.1,1,300,199,0.3
18377283,"cafe, tea",cafe,3.8,2,500,56,0.3
18408600,"chinese, north indian",chinese,4.2,2,900,49,0.3
2900012,chinese,chinese,4.3,3,1500,345,0.3
18436042,"asian, continental",asian,3.5,1,400,89,0.3
122003,"north indian, chinese, continental, pizza",north indian,3.7,2,850,665,0.3
121552,"american, cafe",american,4.2,3,1600,676,0.3
121214,"mexican, american, italian",mexican,4.3,3,1400,970,0.3
121553,"japanese, chinese, thai, malaysian, burmese, asian",japanese,4.1,3,1600,300,0.3
121312,"continental, italian, thai, finger food",continental,4.0,3,1400,428,0.3
121335,"north indian, continental, asian",north indian,4.0,3,1200,1022,0.3
120014,"north indian, chinese",north indian,4.5,3,1300,1450,0.3
123125,"american, tex-mex",american,4.3,3,1800,228,0.3
120221,north indian,north indian,3.8,2,700,982,0.3
122064,"north indian, chinese, continental, italian, burger",north indian,3.4,3,1000,502,0.3
120203,"bakery, desserts, cafe",bakery,4.1,2,650,698,0.3
120219,"cafe, bakery",cafe,4.1,2,650,397,0.3
